#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
9952050_384_A1CF6U3GF7DZEJ	train_swap	0	[128, 27, 160, 189, 4, 733, 1053, 99, 245, 4, 1570, 404, 175, 156]	[128, 27, 160, 189, 4, 733, 1053, 31, 1570, 404, 175, 156]	[128, 17, 15, 197, 4, 1059, 76, 101, 156, 128, 96, 6]	[206, 17, 19, 7, 209, 40, 3, 477]	[25, 206, 146, 7, 522, 40, 3, 521, 5]	[271, 232, 19, 94, 219, 99, 156, 478, 6, 127, 467, 246, 21, 28, 503, 6, 127, 480, 251, 20, 515, 6]
9950119_108_A1DJNUJZN8FE7N	train_swap	0	[20, 17, 18, 15, 3, 415, 1134, 9, 3, 1053, 2246]	[20, 17, 309, 15, 3, 415, 1134, 9, 3, 1053, 2246]	[4162, 249, 12, 1710, 8, 51, 22, 175, 1804, 1469, 14, 20, 17, 15, 22, 415, 1134, 6]	[206, 17, 19, 7, 209, 40, 3, 477]	[25, 206, 146, 7, 522, 40, 3, 521, 5]	[271, 232, 19, 94, 219, 99, 156, 478, 6, 127, 467, 246, 21, 28, 503, 6, 127, 480, 251, 20, 515, 6]
9950119_108_A1DJNUJZN8FE7N	train_swap	1	[20, 17, 309, 15, 3, 415, 1134, 9, 3, 1053, 2246]	[20, 17, 18, 15, 3, 415, 1134, 9, 3, 1053, 2246]	[4162, 249, 12, 1710, 8, 51, 22, 175, 1804, 1469, 14, 20, 17, 15, 22, 415, 1134, 6]	[206, 17, 19, 7, 209, 40, 3, 477]	[25, 206, 146, 7, 522, 40, 3, 521, 5]	[271, 232, 19, 94, 219, 99, 156, 478, 6, 127, 467, 246, 21, 28, 503, 6, 127, 480, 251, 20, 515, 6]
6017135_17_A1I4CYG5YDFTYM	train_swap	0	[79, 847, 8, 1034, 840, 16, 1793, 1210, 27, 10, 599, 15, 840, 16, 1585]	[79, 847, 8, 1034, 840, 16, 1793, 1210, 27, 599, 15, 840, 16, 1585]	[302, 91, 18, 2977, 41, 313, 8, 498, 7, 207, 3436, 1793, 1210, 6]	[178, 12, 10, 44, 13, 74]	[33, 178, 164, 281, 325, 5]	[306, 80, 9, 215, 183, 144, 18, 340, 4, 15, 313, 6, 33, 3, 207, 44, 13, 74, 5]
6017135_17_A1I4CYG5YDFTYM	train_swap	1	[79, 847, 8, 1034, 840, 16, 1793, 1210, 27, 599, 15, 840, 16, 1585]	[79, 847, 8, 1034, 840, 16, 1793, 1210, 27, 10, 599, 15, 840, 16, 1585]	[302, 91, 18, 2977, 41, 313, 8, 498, 7, 207, 3436, 1793, 1210, 6]	[178, 12, 10, 44, 13, 74]	[33, 178, 164, 281, 325, 5]	[306, 80, 9, 215, 183, 144, 18, 340, 4, 15, 313, 6, 33, 3, 207, 44, 13, 74, 5]
5613711_180_A1CF6U3GF7DZEJ	train_swap	1	[26, 443, 260, 16, 3, 1945]	[26, 260, 16, 3, 1945]	[193, 11, 10, 629, 22, 1036, 4, 3, 95, 9, 425, 31, 239, 916, 2553, 6]	[193, 11, 396, 891]	[58, 193, 864, 900, 5]	[846, 93, 141, 326, 29, 3, 398, 14, 20, 28, 364, 10, 4, 832, 560, 33, 660, 892, 5]
5613711_180_A1CF6U3GF7DZEJ	train_swap	0	[26, 260, 16, 3, 1945]	[26, 443, 260, 16, 3, 1945]	[193, 11, 10, 629, 22, 1036, 4, 3, 95, 9, 425, 31, 239, 916, 2553, 6]	[193, 11, 396, 891]	[58, 193, 864, 900, 5]	[846, 93, 141, 326, 29, 3, 398, 14, 20, 28, 364, 10, 4, 832, 560, 33, 660, 892, 5]
2699822_167_A3TKD7EJ6BM0M5	train_swap	1	[122, 62, 23, 10, 159, 1490]	[122, 62, 159, 1490]	[112, 35, 4, 874, 21, 813, 4, 5275, 518, 3083, 412, 9, 429, 114, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
2699822_167_A3TKD7EJ6BM0M5	train_swap	0	[122, 62, 159, 1490]	[122, 62, 23, 10, 159, 1490]	[112, 35, 4, 874, 21, 813, 4, 5275, 518, 3083, 412, 9, 429, 114, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
3651071_117_A1CF6U3GF7DZEJ	train_swap	0	[37, 11, 153, 1398, 195, 9, 98, 390]	[37, 11, 30, 1398, 1567, 98, 390]	[2220, 55, 11, 1140, 390, 16, 284, 114, 2876, 6]	[191, 430, 11, 10, 3, 95, 64, 4, 159]	[103, 516, 168, 482, 379, 191, 674, 5]	[191, 434, 11, 740, 316, 16, 92, 66, 8, 413, 66, 6, 33, 63, 3, 95, 64, 4, 159, 21, 568, 347, 5]
3651071_117_A1CF6U3GF7DZEJ	train_swap	1	[37, 11, 30, 1398, 1567, 98, 390]	[37, 11, 153, 1398, 195, 9, 98, 390]	[2220, 55, 11, 1140, 390, 16, 284, 114, 2876, 6]	[191, 430, 11, 10, 3, 95, 64, 4, 159]	[103, 516, 168, 482, 379, 191, 674, 5]	[191, 434, 11, 740, 316, 16, 92, 66, 8, 413, 66, 6, 33, 63, 3, 95, 64, 4, 159, 21, 568, 347, 5]
5612224_338_A2JKETV64OU7DY	train_swap	1	[55, 19, 160, 94, 24, 78, 422, 316, 493, 16, 171, 6]	[55, 19, 10, 160, 94, 24, 78, 422, 316, 493, 16, 171, 6]	[193, 446, 422, 316, 493, 21, 27, 10, 15, 615, 6]	[193, 11, 396, 891]	[58, 193, 864, 900, 5]	[846, 93, 141, 326, 29, 3, 398, 14, 20, 28, 364, 10, 4, 832, 560, 33, 660, 892, 5]
5612224_338_A2JKETV64OU7DY	train_swap	0	[55, 19, 10, 160, 94, 24, 78, 422, 316, 493, 16, 171, 6]	[55, 19, 160, 94, 24, 78, 422, 316, 493, 16, 171, 6]	[193, 446, 422, 316, 493, 21, 27, 10, 15, 615, 6]	[193, 11, 396, 891]	[58, 193, 864, 900, 5]	[846, 93, 141, 326, 29, 3, 398, 14, 20, 28, 364, 10, 4, 832, 560, 33, 660, 892, 5]
4063299_234_A34QZDSTKZ3JO9	train_swap	0	[75, 570, 8, 72, 570, 82, 2030, 32, 54, 24]	[75, 570, 23, 18, 82, 32, 3, 185, 24, 21, 72, 966, 23]	[286, 570, 27, 15, 125, 4, 24, 28, 444, 6]	[167, 570, 11, 10, 1158]	[58, 167, 877, 1186, 5]	[200, 8, 256, 11, 608, 1076, 843, 1168, 6, 377, 11, 698, 4, 3, 555, 6]
4063299_234_A34QZDSTKZ3JO9	train_swap	1	[75, 570, 23, 18, 82, 32, 3, 185, 24, 21, 72, 966, 23]	[75, 570, 8, 72, 570, 82, 2030, 32, 54, 24]	[286, 570, 27, 15, 125, 4, 24, 28, 444, 6]	[167, 570, 11, 10, 1158]	[58, 167, 877, 1186, 5]	[200, 8, 256, 11, 608, 1076, 843, 1168, 6, 377, 11, 698, 4, 3, 555, 6]
7968413_132_AYFOAD75CRBKE	train_swap	1	[20, 201, 242, 3128, 13, 45, 1607]	[20, 59, 18, 242, 3128, 13, 45, 1607]	[3590, 1607, 11, 288, 2046, 953, 2916, 27, 641, 6]	[2266, 222, 2452, 1716]	[235, 2494, 1926, 2756, 5]	[58, 2578, 14, 452, 2575, 8, 2588, 2627, 2694, 1716, 31, 1122, 20, 5]
7968413_132_AYFOAD75CRBKE	train_swap	0	[20, 59, 18, 242, 3128, 13, 45, 1607]	[20, 201, 242, 3128, 13, 45, 1607]	[3590, 1607, 11, 288, 2046, 953, 2916, 27, 641, 6]	[2266, 222, 2452, 1716]	[235, 2494, 1926, 2756, 5]	[58, 2578, 14, 452, 2575, 8, 2588, 2627, 2694, 1716, 31, 1122, 20, 5]
2699541_170_A1DJNUJZN8FE7N	train_swap	0	[2007, 238, 3150, 61, 12, 10, 52, 145, 2853]	[2007, 238, 3150, 61, 12, 52, 145, 2853]	[898, 62, 11, 7, 1366, 9, 2026, 61, 32, 60, 1771, 6]	[112, 23, 10, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
2699541_170_A1DJNUJZN8FE7N	train_swap	1	[2007, 238, 3150, 61, 12, 52, 145, 2853]	[2007, 238, 3150, 61, 12, 10, 52, 145, 2853]	[898, 62, 11, 7, 1366, 9, 2026, 61, 32, 60, 1771, 6]	[112, 23, 10, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
10228010_216_A1I4CYG5YDFTYM	train_swap	0	[283, 8, 799, 1881, 50, 418, 46, 18, 189, 2020, 114]	[283, 8, 799, 1881, 50, 418, 123, 189, 2020, 114]	[3630, 614, 4, 114, 12, 30, 431, 53, 744, 418]	[387, 11, 69, 101, 9, 7, 754]	[58, 387, 257, 559, 9, 7, 865, 5]	[39, 3, 224, 8, 859, 236, 9, 418, 536, 22, 226, 8, 224, 148, 5]
10228010_216_A1I4CYG5YDFTYM	train_swap	1	[283, 8, 799, 1881, 50, 418, 123, 189, 2020, 114]	[283, 8, 799, 1881, 50, 418, 46, 18, 189, 2020, 114]	[3630, 614, 4, 114, 12, 30, 431, 53, 744, 418]	[387, 11, 69, 101, 9, 7, 754]	[58, 387, 257, 559, 9, 7, 865, 5]	[39, 3, 224, 8, 859, 236, 9, 418, 536, 22, 226, 8, 224, 148, 5]
9043990_308_A1CF6U3GF7DZEJ	train_swap	1	[26, 345, 23, 18, 2122, 16, 3, 3354]	[26, 2122, 16, 3, 3354]	[329, 75, 259, 11, 221, 632, 14, 8, 46, 10, 106, 3, 1025, 343, 6]	[789, 17, 10, 15, 343]	[1321, 3, 789, 5]	[601, 1170, 259, 446, 11, 7, 1157, 850, 53, 259, 144, 16, 3, 1427, 1102, 3, 1025, 12, 60, 176, 65, 9, 810, 6, 25, 20, 15, 343, 5]
9043990_308_A1CF6U3GF7DZEJ	train_swap	0	[26, 2122, 16, 3, 3354]	[26, 345, 23, 18, 2122, 16, 3, 3354]	[329, 75, 259, 11, 221, 632, 14, 8, 46, 10, 106, 3, 1025, 343, 6]	[789, 17, 10, 15, 343]	[1321, 3, 789, 5]	[601, 1170, 259, 446, 11, 7, 1157, 850, 53, 259, 144, 16, 3, 1427, 1102, 3, 1025, 12, 60, 176, 65, 9, 810, 6, 25, 20, 15, 343, 5]
5446557_184_AE861G0AY5RGT	train_swap	0	[451, 400, 11, 10, 197, 4, 352, 3081, 132]	[451, 400, 11, 197, 4, 352, 3081, 132]	[1646, 24, 32, 61, 27, 355, 4, 15, 451, 400, 729, 80, 24, 35, 4, 82, 4, 231, 42, 497, 31, 163, 22, 1731, 6]	[241, 491, 538, 87, 37]	[39, 241, 439, 584, 165, 168, 5]	[25, 3, 71, 56, 510, 4, 234, 451, 400, 14, 31, 11, 346, 7, 258, 34, 258, 5]
5446557_184_AE861G0AY5RGT	train_swap	1	[451, 400, 11, 197, 4, 352, 3081, 132]	[451, 400, 11, 10, 197, 4, 352, 3081, 132]	[1646, 24, 32, 61, 27, 355, 4, 15, 451, 400, 729, 80, 24, 35, 4, 82, 4, 231, 42, 497, 31, 163, 22, 1731, 6]	[241, 491, 538, 87, 37]	[39, 241, 439, 584, 165, 168, 5]	[25, 3, 71, 56, 510, 4, 234, 451, 400, 14, 31, 11, 346, 7, 258, 34, 258, 5]
7644790_273_A1I4CYG5YDFTYM	train_swap	1	[26, 627, 303, 4, 3, 150, 9, 585, 41, 149, 41, 509, 1587, 1608, 2729, 86, 394]	[26, 23, 18, 627, 303, 4, 3, 150, 9, 585, 41, 149, 41, 10, 509, 1587, 1608, 2729, 86, 394]	[272, 26, 23, 18, 1639, 3, 526, 26, 36, 15, 1167, 543, 8, 1460, 9, 187, 6]	[734, 17, 1639, 3, 526]	[25, 734, 2228, 3, 526, 5]	[48, 1718, 9, 628, 1561, 3, 2258, 2281, 19, 94, 1705, 2207, 6, 607, 77, 86, 734, 781, 476, 5]
7644790_273_A1I4CYG5YDFTYM	train_swap	0	[26, 23, 18, 627, 303, 4, 3, 150, 9, 585, 41, 149, 41, 10, 509, 1587, 1608, 2729, 86, 394]	[26, 627, 303, 4, 3, 150, 9, 585, 41, 149, 41, 509, 1587, 1608, 2729, 86, 394]	[272, 26, 23, 18, 1639, 3, 526, 26, 36, 15, 1167, 543, 8, 1460, 9, 187, 6]	[734, 17, 1639, 3, 526]	[25, 734, 2228, 3, 526, 5]	[48, 1718, 9, 628, 1561, 3, 2258, 2281, 19, 94, 1705, 2207, 6, 607, 77, 86, 734, 781, 476, 5]
5360372_635_A34QZDSTKZ3JO9	train_swap	0	[73, 11, 10, 16, 816, 9, 22, 38, 28, 334, 40, 75]	[73, 11, 16, 816, 9, 22, 38, 28, 334]	[228, 27, 596, 77, 22, 133, 126, 40, 137, 6]	[228, 17, 10, 208, 77, 133, 126, 40, 75]	[25, 228, 667, 97, 763, 482, 40, 167, 5]	[188, 134, 1183, 14, 73, 27, 977, 464, 173, 28, 486, 4, 472, 169, 1149, 169, 1044, 6, 121, 21, 326, 114, 157, 7, 266, 130, 476, 9, 7, 72, 44, 5]
5360372_635_A34QZDSTKZ3JO9	train_swap	1	[73, 11, 16, 816, 9, 22, 38, 28, 334]	[73, 11, 10, 16, 816, 9, 22, 38, 28, 334, 40, 75]	[228, 27, 596, 77, 22, 133, 126, 40, 137, 6]	[228, 17, 10, 208, 77, 133, 126, 40, 75]	[25, 228, 667, 97, 763, 482, 40, 167, 5]	[188, 134, 1183, 14, 73, 27, 977, 464, 173, 28, 486, 4, 472, 169, 1149, 169, 1044, 6, 121, 21, 326, 114, 157, 7, 266, 130, 476, 9, 7, 72, 44, 5]
11900472_0_AE861G0AY5RGT	train_swap	1	[3, 732, 131, 12, 10, 431, 49, 35, 7, 210, 64, 4, 1670, 161]	[3, 732, 131, 12, 10, 431]	[48, 1580, 9, 131, 3069, 12, 10, 431, 158, 6]	[280, 17, 10, 652, 161]	[25, 3, 280, 790, 112, 5]	[25, 3, 71, 419, 161, 4, 576, 42, 450, 13, 782, 407, 14, 393, 295, 8, 177, 13, 3, 420, 8, 656, 5]
11900472_0_AE861G0AY5RGT	train_swap	0	[3, 732, 131, 12, 10, 431]	[3, 732, 131, 12, 10, 431, 49, 35, 7, 210, 64, 4, 1670, 161]	[48, 1580, 9, 131, 3069, 12, 10, 431, 158, 6]	[280, 17, 10, 652, 161]	[25, 3, 280, 790, 112, 5]	[25, 3, 71, 419, 161, 4, 576, 42, 450, 13, 782, 407, 14, 393, 295, 8, 177, 13, 3, 420, 8, 656, 5]
12412641_198_APW9F8OTJ4KXO	train_swap	1	[553, 256, 23, 10, 19, 3, 2306, 31, 3559, 13, 457, 2211, 9, 1021]	[553, 256, 19, 3, 2306, 31, 3559, 13, 457, 2211, 9, 1021]	[233, 553, 301, 32, 4078, 1330, 27, 321, 52, 1437, 2113, 13, 2141, 4084, 6]	[111, 1412, 111, 11, 10, 1122, 256]	[58, 111, 1412, 111, 2267, 1101, 5]	[58, 2299, 2142, 14, 78, 221, 82, 16, 256, 26, 203, 391, 105, 14, 1167, 893, 21, 23, 18, 2344, 149, 32, 3, 2296, 5]
12412641_198_APW9F8OTJ4KXO	train_swap	0	[553, 256, 19, 3, 2306, 31, 3559, 13, 457, 2211, 9, 1021]	[553, 256, 23, 10, 19, 3, 2306, 31, 3559, 13, 457, 2211, 9, 1021]	[233, 553, 301, 32, 4078, 1330, 27, 321, 52, 1437, 2113, 13, 2141, 4084, 6]	[111, 1412, 111, 11, 10, 1122, 256]	[58, 111, 1412, 111, 2267, 1101, 5]	[58, 2299, 2142, 14, 78, 221, 82, 16, 256, 26, 203, 391, 105, 14, 1167, 893, 21, 23, 18, 2344, 149, 32, 3, 2296, 5]
2700850_116_A1HKYY6XI2OHO1	train_swap	0	[745, 392, 1029, 766, 4, 37, 3108]	[745, 392, 766, 4, 37, 3108]	[168, 35, 4, 459, 2118, 8, 870, 9, 1790, 1358, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
2700850_116_A1HKYY6XI2OHO1	train_swap	1	[745, 392, 766, 4, 37, 3108]	[745, 392, 1029, 766, 4, 37, 3108]	[168, 35, 4, 459, 2118, 8, 870, 9, 1790, 1358, 6]	[112, 35, 122, 62]	[39, 112, 70, 261, 298, 5]	[140, 122, 62, 67, 230, 40, 43, 253, 14, 77, 23, 37, 263, 4, 214, 5]
8828991_387_A1I4CYG5YDFTYM	train_swap	0	[98, 162, 91, 18, 15, 615, 389, 683, 162]	[98, 162, 27, 15, 615, 389, 683, 162]	[1173, 62, 159, 595, 8, 3, 36, 4, 771, 6]	[39, 10, 1132, 110, 441, 16, 273, 66]	[587, 3, 590]	[25, 30, 273, 66, 458, 16, 3, 582, 9, 583, 165, 8, 435, 579, 581, 110, 62, 5]
8828991_387_A1I4CYG5YDFTYM	train_swap	1	[98, 162, 27, 15, 615, 389, 683, 162]	[98, 162, 91, 18, 15, 615, 389, 683, 162]	[1173, 62, 159, 595, 8, 3, 36, 4, 771, 6]	[39, 10, 1132, 110, 441, 16, 273, 66]	[587, 3, 590]	[25, 30, 273, 66, 458, 16, 3, 582, 9, 583, 165, 8, 435, 579, 581, 110, 62, 5]
9853997_193_A1CF6U3GF7DZEJ	train_swap	0	[161, 23, 10, 35, 1744, 16, 1092, 4, 248]	[161, 35, 1744, 16, 1092, 4, 248]	[282, 12, 7, 248, 244, 16, 3, 1896, 6]	[168, 17, 352, 29, 557]	[25, 168, 1324, 29, 1327, 31, 1177, 5]	[33, 337, 16, 7, 1309, 483, 3, 549, 5, 121, 337, 501, 537, 1234, 65, 29, 3, 169, 87, 182, 169, 5]
9853997_193_A1CF6U3GF7DZEJ	train_swap	1	[161, 35, 1744, 16, 1092, 4, 248]	[161, 23, 10, 35, 1744, 16, 1092, 4, 248]	[282, 12, 7, 248, 244, 16, 3, 1896, 6]	[168, 17, 352, 29, 557]	[25, 168, 1324, 29, 1327, 31, 1177, 5]	[33, 337, 16, 7, 1309, 483, 3, 549, 5, 121, 337, 501, 537, 1234, 65, 29, 3, 169, 87, 182, 169, 5]
6104729_65_A3TKD7EJ6BM0M5	train_swap	0	[2360, 708, 11, 18, 2613]	[2360, 708, 27, 15, 4367, 105]	[4189, 17, 10, 15, 3953, 41, 132, 14, 93, 26, 2084, 2360, 708, 6]	[649, 17, 15, 30, 432]	[58, 471, 297, 257, 559, 1252, 379, 649, 5]	[39, 3, 708, 166, 816, 354, 35, 4, 15, 30, 1089, 432, 14, 31, 11, 26, 421, 13, 3, 250, 9, 3, 166, 14, 8, 3, 150, 5]
6104729_65_A3TKD7EJ6BM0M5	train_swap	1	[2360, 708, 27, 15, 4367, 105]	[2360, 708, 11, 18, 2613]	[4189, 17, 10, 15, 3953, 41, 132, 14, 93, 26, 2084, 2360, 708, 6]	[649, 17, 15, 30, 432]	[58, 471, 297, 257, 559, 1252, 379, 649, 5]	[39, 3, 708, 166, 816, 354, 35, 4, 15, 30, 1089, 432, 14, 31, 11, 26, 421, 13, 3, 250, 9, 3, 166, 14, 8, 3, 150, 5]
7948914_704_AE861G0AY5RGT	train_swap	1	[74, 27, 19, 7, 1751, 1335, 220, 51, 170, 177]	[10, 74, 27, 19, 7, 1751, 1335, 220, 51, 170, 177]	[139, 411, 365, 8, 170, 177, 4, 79, 78, 27, 10, 355, 20, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
7948914_704_AE861G0AY5RGT	train_swap	0	[10, 74, 27, 19, 7, 1751, 1335, 220, 51, 170, 177]	[74, 27, 19, 7, 1751, 1335, 220, 51, 170, 177]	[139, 411, 365, 8, 170, 177, 4, 79, 78, 27, 10, 355, 20, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
9308914_360_A104V8NZIQFN2F	train_swap	0	[24, 17, 18, 117, 3272, 22, 2309]	[24, 17, 117, 3272, 22, 2309]	[4097, 1588, 17, 15, 834, 225, 9, 57, 3, 2318, 6]	[332, 4, 447]	[368, 350, 31, 332, 4, 350]	[25, 232, 23, 344, 32, 591, 5]
9308914_360_A104V8NZIQFN2F	train_swap	1	[24, 17, 117, 3272, 22, 2309]	[24, 17, 18, 117, 3272, 22, 2309]	[4097, 1588, 17, 15, 834, 225, 9, 57, 3, 2318, 6]	[332, 4, 447]	[368, 350, 31, 332, 4, 350]	[25, 232, 23, 344, 32, 591, 5]
11408162_344_A247LJDZOGXJK6	train_swap	1	[38, 91, 18, 68, 415, 767, 13, 276, 608, 3, 409]	[38, 27, 68, 415, 767, 13, 276, 608, 3, 409]	[198, 17, 793, 7, 415, 488, 6]	[198, 17, 10, 15, 265, 13, 54, 38]	[297, 198, 289, 13, 240, 302]	[25, 73, 60, 176, 15, 88, 4, 56, 223, 31, 428, 426, 50, 245, 22, 38, 463, 5]
11408162_344_A247LJDZOGXJK6	train_swap	0	[38, 27, 68, 415, 767, 13, 276, 608, 3, 409]	[38, 91, 18, 68, 415, 767, 13, 276, 608, 3, 409]	[198, 17, 793, 7, 415, 488, 6]	[198, 17, 10, 15, 265, 13, 54, 38]	[297, 198, 289, 13, 240, 302]	[25, 73, 60, 176, 15, 88, 4, 56, 223, 31, 428, 426, 50, 245, 22, 38, 463, 5]
2264065_190_APW9F8OTJ4KXO	train_swap	1	[3, 595, 1273, 3, 663, 344, 50, 3, 530, 9, 3, 114]	[3, 595, 59, 18, 155, 3, 663, 344, 50, 3, 530, 9, 3, 114]	[540, 51, 244, 911, 1975, 528, 21, 3, 95, 8, 2134, 11, 16, 595, 13, 6]	[540, 51, 343, 3, 452, 9, 72, 100]	[1319, 560, 48, 1521, 8, 3, 1519]	[235, 1409, 13, 268, 343, 3, 452, 9, 72, 75, 100, 5]
2264065_190_APW9F8OTJ4KXO	train_swap	0	[3, 595, 59, 18, 155, 3, 663, 344, 50, 3, 530, 9, 3, 114]	[3, 595, 1273, 3, 663, 344, 50, 3, 530, 9, 3, 114]	[540, 51, 244, 911, 1975, 528, 21, 3, 95, 8, 2134, 11, 16, 595, 13, 6]	[540, 51, 343, 3, 452, 9, 72, 100]	[1319, 560, 48, 1521, 8, 3, 1519]	[235, 1409, 13, 268, 343, 3, 452, 9, 72, 75, 100, 5]
4367042_282_A1CF6U3GF7DZEJ	train_swap	0	[26, 46, 15, 561, 4, 163, 785, 7, 1399, 2978]	[26, 46, 10, 15, 561, 4, 163, 785, 7, 1399, 2978]	[193, 46, 15, 561, 4, 163, 30, 61, 13, 1775, 3763, 57, 120, 277, 6]	[525, 123, 835, 99, 202, 338]	[1099, 525, 1096, 611, 571, 1097, 5]	[272, 145, 1082, 815, 29, 202, 338, 14, 46, 569, 990, 9, 718, 270, 679, 211, 811, 13, 1037, 8, 650, 5]
4367042_282_A1CF6U3GF7DZEJ	train_swap	1	[26, 46, 10, 15, 561, 4, 163, 785, 7, 1399, 2978]	[26, 46, 15, 561, 4, 163, 785, 7, 1399, 2978]	[193, 46, 15, 561, 4, 163, 30, 61, 13, 1775, 3763, 57, 120, 277, 6]	[525, 123, 835, 99, 202, 338]	[1099, 525, 1096, 611, 571, 1097, 5]	[272, 145, 1082, 815, 29, 202, 338, 14, 46, 569, 990, 9, 718, 270, 679, 211, 811, 13, 1037, 8, 650, 5]
3638806_0_A34QZDSTKZ3JO9	train_swap	1	[24, 36, 433, 3, 95, 546, 16, 1126]	[24, 217, 18, 433, 3, 95, 546, 16, 1126]	[48, 24, 78, 106, 3117, 23, 10, 19, 3, 256, 8, 367, 95, 739, 16, 1126, 6]	[819, 12, 7, 90, 936, 13, 256, 8, 367]	[33, 819, 7, 541, 1448, 13, 1101, 8, 200, 5]	[368, 851, 61, 14, 134, 174, 12, 698, 3, 1505, 894, 29, 1484, 57, 1145, 266, 1504, 32, 301, 322, 6]
3638806_0_A34QZDSTKZ3JO9	train_swap	0	[24, 217, 18, 433, 3, 95, 546, 16, 1126]	[24, 36, 433, 3, 95, 546, 16, 1126]	[48, 24, 78, 106, 3117, 23, 10, 19, 3, 256, 8, 367, 95, 739, 16, 1126, 6]	[819, 12, 7, 90, 936, 13, 256, 8, 367]	[33, 819, 7, 541, 1448, 13, 1101, 8, 200, 5]	[368, 851, 61, 14, 134, 174, 12, 698, 3, 1505, 894, 29, 1484, 57, 1145, 266, 1504, 32, 301, 322, 6]
4070387_142_A1LZPWVZRTUZD0	train_swap	0	[570, 19, 963, 3346, 16, 1112, 37, 3188, 3, 170]	[570, 19, 60, 3346, 16, 1112, 37, 3188, 3, 170]	[48, 170, 12, 1066, 9, 162, 220, 27, 3993, 3976, 37, 14, 80, 126, 599, 14, 456, 45, 36, 15, 3992, 6]	[167, 570, 11, 10, 1158]	[58, 167, 877, 1186, 5]	[200, 8, 256, 11, 608, 1076, 843, 1168, 6, 377, 11, 698, 4, 3, 555, 6]
4070387_142_A1LZPWVZRTUZD0	train_swap	1	[570, 19, 60, 3346, 16, 1112, 37, 3188, 3, 170]	[570, 19, 963, 3346, 16, 1112, 37, 3188, 3, 170]	[48, 170, 12, 1066, 9, 162, 220, 27, 3993, 3976, 37, 14, 80, 126, 599, 14, 456, 45, 36, 15, 3992, 6]	[167, 570, 11, 10, 1158]	[58, 167, 877, 1186, 5]	[200, 8, 256, 11, 608, 1076, 843, 1168, 6, 377, 11, 698, 4, 3, 555, 6]
7951380_271_AHQ90UG2T3KNB	train_swap	0	[55, 11, 18, 43, 2515, 8, 1464, 21, 309, 138, 1690, 3358, 456, 75, 12, 10, 16, 2031, 6]	[55, 11, 43, 2515, 8, 1464, 21, 309, 138, 1690, 3358, 456, 75, 12, 10, 16, 2031, 6]	[481, 75, 12, 10, 16, 2031, 14, 109, 27, 117, 602, 285, 8, 7, 1690, 828, 16, 7, 555, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
7951380_271_AHQ90UG2T3KNB	train_swap	1	[55, 11, 43, 2515, 8, 1464, 21, 309, 138, 1690, 3358, 456, 75, 12, 10, 16, 2031, 6]	[55, 11, 18, 43, 2515, 8, 1464, 21, 309, 138, 1690, 3358, 456, 75, 12, 10, 16, 2031, 6]	[481, 75, 12, 10, 16, 2031, 14, 109, 27, 117, 602, 285, 8, 7, 1690, 828, 16, 7, 555, 6]	[47, 35, 81]	[39, 47, 199, 70, 139, 5]	[97, 11, 81, 13, 14, 8, 76, 17, 26, 194, 5]
5477731_899_A1I4CYG5YDFTYM	train_swap	1	[26, 422, 7, 1604, 4, 126, 1468, 2726]	[26, 23, 10, 422, 7, 1604, 4, 126, 1468, 2726]	[129, 190, 11, 10, 412, 9, 3, 248, 6]	[129, 34, 190, 17, 10, 294, 13, 92, 75, 414]	[25, 129, 34, 437, 696, 13, 329, 167, 694, 5]	[129, 34, 190, 201, 10, 106, 22, 38, 16, 3, 402, 119, 26, 566, 107, 4, 320, 42, 29, 3, 662, 371, 6, 33, 21, 22, 130, 5]
