#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
6896111_56_A1CF6U3GF7DZEJ	train_swap	1	[3, 1172, 12, 3, 492, 111, 2795, 214, 4, 94, 163]	[3, 1172, 12, 3, 492, 111, 2795, 214, 4, 415, 163]	[87, 318, 286, 177, 16, 3, 492, 42, 1172, 6]	[18, 11, 287, 464, 318, 286]	[13, 32, 287, 464, 318, 286, 5]	[42, 848, 293, 33, 394, 9, 595, 107, 3, 151, 688, 30, 187, 248, 29, 977, 5]
6896111_56_A1CF6U3GF7DZEJ	train_swap	0	[3, 1172, 12, 3, 492, 111, 2795, 214, 4, 415, 163]	[3, 1172, 12, 3, 492, 111, 2795, 214, 4, 94, 163]	[87, 318, 286, 177, 16, 3, 492, 42, 1172, 6]	[18, 11, 287, 464, 318, 286]	[13, 32, 287, 464, 318, 286, 5]	[42, 848, 293, 33, 394, 9, 595, 107, 3, 151, 688, 30, 187, 248, 29, 977, 5]
3647761_443_A1CF6U3GF7DZEJ	train_swap	0	[26, 18, 11, 96, 48, 3, 733, 30, 1184]	[26, 319, 96, 48, 3, 733, 30, 1184]	[7, 258, 2913, 7, 409, 380, 2566, 888, 9, 1572, 6]	[119, 242, 10, 11, 3, 99, 75, 4, 144]	[24, 237, 34, 96, 48, 119, 242, 5]	[119, 432, 10, 686, 317, 17, 76, 64, 9, 212, 64, 6, 8, 69, 3, 99, 75, 4, 144, 23, 534, 355, 5]
3647761_443_A1CF6U3GF7DZEJ	train_swap	1	[26, 319, 96, 48, 3, 733, 30, 1184]	[26, 18, 11, 96, 48, 3, 733, 30, 1184]	[7, 258, 2913, 7, 409, 380, 2566, 888, 9, 1572, 6]	[119, 242, 10, 11, 3, 99, 75, 4, 144]	[24, 237, 34, 96, 48, 119, 242, 5]	[119, 432, 10, 686, 317, 17, 76, 64, 9, 212, 64, 6, 8, 69, 3, 99, 75, 4, 144, 23, 534, 355, 5]
7950969_0_A2QVMCGDLTWV9	train_swap	0	[2965, 43, 11, 102, 1303]	[2965, 43, 102, 1303]	[53, 137, 107, 14, 3, 2104, 16, 1484, 3404, 3427, 9, 1344, 572, 6]	[32, 27, 53]	[18, 32, 72, 27, 53, 5]	[46, 10, 53, 14, 16, 9, 84, 13, 26, 200, 5]
7950969_0_A2QVMCGDLTWV9	train_swap	1	[2965, 43, 102, 1303]	[2965, 43, 11, 102, 1303]	[53, 137, 107, 14, 3, 2104, 16, 1484, 3404, 3427, 9, 1344, 572, 6]	[32, 27, 53]	[18, 32, 72, 27, 53, 5]	[46, 10, 53, 14, 16, 9, 84, 13, 26, 200, 5]
2272145_300_A34QZDSTKZ3JO9	train_swap	0	[410, 79, 21, 363, 3094]	[51, 79, 21, 363, 3094]	[123, 1612, 4422, 23, 271, 38, 79, 77, 1314, 62, 79, 965, 14, 7, 1090, 30, 1201, 4, 56, 146, 363, 54, 30, 7, 94, 715, 139, 6]	[512, 43, 11, 350, 3, 444, 12, 79]	[541, 528, 3, 1317, 9, 3, 502]	[43, 144, 14, 278, 350, 3, 444, 12, 61, 54, 79, 5]
2272145_300_A34QZDSTKZ3JO9	train_swap	1	[51, 79, 21, 363, 3094]	[410, 79, 21, 363, 3094]	[123, 1612, 4422, 23, 271, 38, 79, 77, 1314, 62, 79, 965, 14, 7, 1090, 30, 1201, 4, 56, 146, 363, 54, 30, 7, 94, 715, 139, 6]	[512, 43, 11, 350, 3, 444, 12, 79]	[541, 528, 3, 1317, 9, 3, 502]	[43, 144, 14, 278, 350, 3, 444, 12, 61, 54, 79, 5]
6129077_486_A34QZDSTKZ3JO9	train_swap	1	[510, 193, 2309, 24, 2190, 3, 2980]	[510, 193, 2309, 36, 11, 2190, 3, 2980]	[19, 871, 3, 761, 9, 4537, 3, 193, 2309, 6]	[160, 8, 38, 14, 66]	[8, 160, 38, 14, 66, 5]	[213, 51, 12, 73, 187, 112, 20, 346, 4, 15, 307, 6, 8, 3, 205, 38, 14, 66, 5]
6129077_486_A34QZDSTKZ3JO9	train_swap	0	[510, 193, 2309, 36, 11, 2190, 3, 2980]	[510, 193, 2309, 24, 2190, 3, 2980]	[19, 871, 3, 761, 9, 4537, 3, 193, 2309, 6]	[160, 8, 38, 14, 66]	[8, 160, 38, 14, 66, 5]	[213, 51, 12, 73, 187, 112, 20, 346, 4, 15, 307, 6, 8, 3, 205, 38, 14, 66, 5]
10224439_333_A1I4CYG5YDFTYM	train_swap	1	[23, 68, 36, 1663, 734, 146, 3, 151, 16, 22, 10, 1922, 3, 902, 12, 353, 9, 10, 743, 14, 1608, 283]	[23, 68, 36, 1663, 734, 146, 3, 151, 16, 22, 10, 20, 1922, 3, 902, 12, 353, 9, 10, 20, 743, 14, 1608, 283]	[184, 36, 420, 29, 306, 48, 22, 1271, 25, 193, 595, 49, 6]	[184, 10, 57, 88, 12, 7, 402]	[10, 184, 57, 88, 12, 7, 402, 5]	[18, 3, 216, 9, 788, 241, 12, 184, 513, 25, 211, 9, 216, 147, 5]
10224439_333_A1I4CYG5YDFTYM	train_swap	0	[23, 68, 36, 1663, 734, 146, 3, 151, 16, 22, 10, 20, 1922, 3, 902, 12, 353, 9, 10, 20, 743, 14, 1608, 283]	[23, 68, 36, 1663, 734, 146, 3, 151, 16, 22, 10, 1922, 3, 902, 12, 353, 9, 10, 743, 14, 1608, 283]	[184, 36, 420, 29, 306, 48, 22, 1271, 25, 193, 595, 49, 6]	[184, 10, 57, 88, 12, 7, 402]	[10, 184, 57, 88, 12, 7, 402, 5]	[18, 3, 216, 9, 788, 241, 12, 184, 513, 25, 211, 9, 216, 147, 5]
7957857_673_A2OZTBCBOCHF9E	train_swap	1	[90, 22, 21, 122, 17, 25, 1293]	[51, 22, 21, 122, 17, 25, 1293]	[53, 137, 122, 14, 89, 23, 27, 19, 4, 18, 468, 16, 259, 1084, 16, 9, 1998, 293, 6]	[32, 27, 53]	[18, 32, 72, 27, 53, 5]	[46, 10, 53, 14, 16, 9, 84, 13, 26, 200, 5]
7957857_673_A2OZTBCBOCHF9E	train_swap	0	[51, 22, 21, 122, 17, 25, 1293]	[90, 22, 21, 122, 17, 25, 1293]	[53, 137, 122, 14, 89, 23, 27, 19, 4, 18, 468, 16, 259, 1084, 16, 9, 1998, 293, 6]	[32, 27, 53]	[18, 32, 72, 27, 53, 5]	[46, 10, 53, 14, 16, 9, 84, 13, 26, 200, 5]
11541348_56_A1OYYWJ2B7OQTD	train_swap	0	[49, 10, 45, 131, 163, 4, 621, 33, 17, 1755, 193]	[49, 10, 45, 29, 131, 163, 4, 621, 33]	[3, 1032, 813, 12, 817, 799, 22, 1963, 48, 1755, 193, 6]	[1032, 813, 12, 817, 1357]	[41, 3, 1032, 813, 12, 817, 515, 5]	[2164, 3, 2024, 1607, 103, 91, 1441, 17, 3, 813, 12, 817, 9, 91, 1718, 4, 950, 16, 1699, 13, 1417, 2091, 229, 5]
11541348_56_A1OYYWJ2B7OQTD	train_swap	1	[49, 10, 45, 29, 131, 163, 4, 621, 33]	[49, 10, 45, 131, 163, 4, 621, 33, 17, 1755, 193]	[3, 1032, 813, 12, 817, 799, 22, 1963, 48, 1755, 193, 6]	[1032, 813, 12, 817, 1357]	[41, 3, 1032, 813, 12, 817, 515, 5]	[2164, 3, 2024, 1607, 103, 91, 1441, 17, 3, 813, 12, 817, 9, 91, 1718, 4, 950, 16, 1699, 13, 1417, 2091, 229, 5]
12412641_322_A1I4CYG5YDFTYM	train_swap	1	[97, 187, 2190, 209, 9, 155, 210, 3, 2711, 3837, 3, 1089, 12, 869]	[97, 740, 4, 3, 2711, 9, 3, 1089, 12, 869]	[83, 48, 3, 1696, 4653, 9, 4195, 16, 225, 4437, 45, 138, 35, 2245, 2360, 16, 21, 3988, 427, 209, 6]	[116, 1227, 116, 10, 11, 795, 209]	[10, 116, 1227, 116, 795, 209, 5]	[10, 2036, 1696, 16, 91, 203, 83, 17, 209, 26, 206, 383, 103, 16, 1053, 819, 23, 18, 20, 2087, 138, 28, 3, 2033, 5]
12412641_322_A1I4CYG5YDFTYM	train_swap	0	[97, 740, 4, 3, 2711, 9, 3, 1089, 12, 869]	[97, 187, 2190, 209, 9, 155, 210, 3, 2711, 3837, 3, 1089, 12, 869]	[83, 48, 3, 1696, 4653, 9, 4195, 16, 225, 4437, 45, 138, 35, 2245, 2360, 16, 21, 3988, 427, 209, 6]	[116, 1227, 116, 10, 11, 795, 209]	[10, 116, 1227, 116, 795, 209, 5]	[10, 2036, 1696, 16, 91, 203, 83, 17, 209, 26, 206, 383, 103, 16, 1053, 819, 23, 18, 20, 2087, 138, 28, 3, 2033, 5]
3526042_87_A1CF6U3GF7DZEJ	train_swap	0	[1458, 10, 29, 131, 52, 1966, 691]	[1458, 10, 150, 131, 52, 1966, 691]	[4270, 3481, 1221, 1458, 94, 87, 7, 192, 3533, 6]	[80, 176, 31, 192, 183, 10, 11, 132]	[10, 80, 176, 31, 192, 183, 132, 5]	[345, 666, 31, 674, 664, 647, 367, 6, 345, 673, 31, 8, 662, 3, 574, 12, 3, 261, 6, 46, 8, 3, 659, 108, 195, 5]
3526042_87_A1CF6U3GF7DZEJ	train_swap	1	[1458, 10, 150, 131, 52, 1966, 691]	[1458, 10, 29, 131, 52, 1966, 691]	[4270, 3481, 1221, 1458, 94, 87, 7, 192, 3533, 6]	[80, 176, 31, 192, 183, 10, 11, 132]	[10, 80, 176, 31, 192, 183, 132, 5]	[345, 666, 31, 674, 664, 647, 367, 6, 345, 673, 31, 8, 662, 3, 574, 12, 3, 261, 6, 46, 8, 3, 659, 108, 195, 5]
11896947_661_A34QZDSTKZ3JO9	train_swap	0	[32, 42, 15, 1646, 3, 34, 9, 11, 64]	[32, 42, 15, 1646, 3, 64, 9, 11, 34]	[358, 327, 98, 20, 15, 1420, 6]	[60, 13, 11, 352, 65]	[13, 3, 60, 352, 65, 5]	[13, 3, 60, 362, 65, 4, 539, 44, 443, 14, 723, 393, 16, 358, 306, 9, 172, 14, 3, 411, 9, 616, 5]
11896947_661_A34QZDSTKZ3JO9	train_swap	1	[32, 42, 15, 1646, 3, 64, 9, 11, 34]	[32, 42, 15, 1646, 3, 34, 9, 11, 64]	[358, 327, 98, 20, 15, 1420, 6]	[60, 13, 11, 352, 65]	[13, 3, 60, 352, 65, 5]	[13, 3, 60, 362, 65, 4, 539, 44, 443, 14, 723, 393, 16, 358, 306, 9, 172, 14, 3, 411, 9, 616, 5]
9308366_232_A1I4CYG5YDFTYM	train_swap	0	[3, 1101, 650, 14, 1031, 2604, 4, 15, 1530, 9, 22, 42, 11, 15, 568, 4, 165, 29, 14, 7, 2888]	[3, 1101, 650, 14, 1031, 41, 20, 1611, 4, 15, 1530, 9, 22, 42, 11, 15, 568, 4, 165, 29, 14, 7, 2888]	[714, 746, 4, 989, 137, 507, 109, 7, 315, 650, 4, 1031, 108, 26, 18, 20, 21, 4, 1355, 33, 4089, 1505, 6]	[11, 4, 182]	[4, 182, 30, 11, 4, 182]	[13, 233, 18, 354, 28, 472, 5]
9308366_232_A1I4CYG5YDFTYM	train_swap	1	[3, 1101, 650, 14, 1031, 41, 20, 1611, 4, 15, 1530, 9, 22, 42, 11, 15, 568, 4, 165, 29, 14, 7, 2888]	[3, 1101, 650, 14, 1031, 2604, 4, 15, 1530, 9, 22, 42, 11, 15, 568, 4, 165, 29, 14, 7, 2888]	[714, 746, 4, 989, 137, 507, 109, 7, 315, 650, 4, 1031, 108, 26, 18, 20, 21, 4, 1355, 33, 4089, 1505, 6]	[11, 4, 182]	[4, 182, 30, 11, 4, 182]	[13, 233, 18, 354, 28, 472, 5]
6102751_110_AE861G0AY5RGT	train_swap	0	[2849, 922, 10, 11, 684, 627, 126, 10, 462]	[2849, 922, 36, 15, 684, 627, 126, 10, 462]	[462, 850, 18, 11, 1226, 158, 929, 6]	[160, 8, 11, 38, 14, 66]	[8, 160, 38, 14, 66, 5]	[213, 51, 12, 73, 187, 112, 20, 346, 4, 15, 307, 6, 8, 3, 205, 38, 14, 66, 5]
6102751_110_AE861G0AY5RGT	train_swap	1	[2849, 922, 36, 15, 684, 627, 126, 10, 462]	[2849, 922, 10, 11, 684, 627, 126, 10, 462]	[462, 850, 18, 11, 1226, 158, 929, 6]	[160, 8, 11, 38, 14, 66]	[8, 160, 38, 14, 66, 5]	[213, 51, 12, 73, 187, 112, 20, 346, 4, 15, 307, 6, 8, 3, 205, 38, 14, 66, 5]
7952992_715_A2QVMCGDLTWV9	train_swap	1	[49, 10, 57, 410, 1567, 37]	[49, 10, 45, 1567, 37]	[53, 137, 172, 4, 369, 4, 1567, 37, 6]	[32, 27, 53]	[18, 32, 72, 27, 53, 5]	[46, 10, 53, 14, 16, 9, 84, 13, 26, 200, 5]
7952992_715_A2QVMCGDLTWV9	train_swap	0	[49, 10, 45, 1567, 37]	[49, 10, 57, 410, 1567, 37]	[53, 137, 172, 4, 369, 4, 1567, 37, 6]	[32, 27, 53]	[18, 32, 72, 27, 53, 5]	[46, 10, 53, 14, 16, 9, 84, 13, 26, 200, 5]
6893364_66_A34QZDSTKZ3JO9	train_swap	1	[3, 132, 457, 13, 20, 169, 3, 605]	[3, 605, 457, 13, 20, 169, 3, 132, 457]	[87, 318, 286, 293, 16, 3, 132, 457, 36, 15, 4184, 3, 1177, 12, 3, 605, 6]	[18, 11, 287, 464, 318, 286]	[13, 32, 287, 464, 318, 286, 5]	[42, 848, 293, 33, 394, 9, 595, 107, 3, 151, 688, 30, 187, 248, 29, 977, 5]
6893364_66_A34QZDSTKZ3JO9	train_swap	0	[3, 605, 457, 13, 20, 169, 3, 132, 457]	[3, 132, 457, 13, 20, 169, 3, 605]	[87, 318, 286, 293, 16, 3, 132, 457, 36, 15, 4184, 3, 1177, 12, 3, 605, 6]	[18, 11, 287, 464, 318, 286]	[13, 32, 287, 464, 318, 286, 5]	[42, 848, 293, 33, 394, 9, 595, 107, 3, 151, 688, 30, 187, 248, 29, 977, 5]
12538747_447_A3TKD7EJ6BM0M5	train_swap	1	[992, 253, 36, 200, 146, 7, 2855, 492, 14, 2270]	[992, 253, 36, 11, 200, 146, 7, 2855, 492, 14, 2270]	[992, 253, 268, 36, 200, 9, 688, 16, 127, 109, 1547, 1412, 21, 6]	[471, 253, 36, 224, 3, 153]	[36, 471, 253, 224, 3, 153, 5]	[14, 47, 3, 1041, 210, 741, 35, 1050, 253, 16, 19, 31, 72, 1028, 873, 84, 9, 81, 19, 36, 21, 55, 639, 33, 114, 983, 439, 6]
12538747_447_A3TKD7EJ6BM0M5	train_swap	0	[992, 253, 36, 11, 200, 146, 7, 2855, 492, 14, 2270]	[992, 253, 36, 200, 146, 7, 2855, 492, 14, 2270]	[992, 253, 268, 36, 200, 9, 688, 16, 127, 109, 1547, 1412, 21, 6]	[471, 253, 36, 224, 3, 153]	[36, 471, 253, 224, 3, 153, 5]	[14, 47, 3, 1041, 210, 741, 35, 1050, 253, 16, 19, 31, 72, 1028, 873, 84, 9, 81, 19, 36, 21, 55, 639, 33, 114, 983, 439, 6]
6951801_0_A34QZDSTKZ3JO9	train_swap	1	[3, 2379, 27, 107]	[3, 2379, 18, 20, 27, 107]	[90, 231, 18, 11, 113, 4, 159, 4, 558, 28, 956, 17, 169, 12, 7, 1543, 130, 3373, 1211, 60, 6]	[421, 118, 555]	[43, 169, 14, 118, 324, 117, 338, 5]	[8, 169, 14, 118, 108, 640, 17, 140, 531, 23, 3, 117, 43, 484, 338, 9, 519, 17, 3, 212, 549, 5]
6951801_0_A34QZDSTKZ3JO9	train_swap	0	[3, 2379, 18, 20, 27, 107]	[3, 2379, 27, 107]	[90, 231, 18, 11, 113, 4, 159, 4, 558, 28, 956, 17, 169, 12, 7, 1543, 130, 3373, 1211, 60, 6]	[421, 118, 555]	[43, 169, 14, 118, 324, 117, 338, 5]	[8, 169, 14, 118, 108, 640, 17, 140, 531, 23, 3, 117, 43, 484, 338, 9, 519, 17, 3, 212, 549, 5]
12004909_78_A1LZPWVZRTUZD0	train_swap	1	[67, 106, 36, 1769, 4, 7, 104, 1310, 1171]	[45, 36, 1769, 4, 7, 104, 1310, 1171]	[71, 19, 8, 7, 104, 1310, 1037, 28, 3453, 14, 2140, 14, 1084, 1812, 6]	[506, 13, 15, 85, 4, 21, 80, 489, 919, 1037, 1052]	[81, 93, 1114, 1677, 4, 3, 377]	[13, 506, 15, 85, 4, 21, 80, 489, 919, 1037, 1052, 16, 1926, 4, 11, 4, 83, 14, 1689, 5]
12004909_78_A1LZPWVZRTUZD0	train_swap	0	[45, 36, 1769, 4, 7, 104, 1310, 1171]	[67, 106, 36, 1769, 4, 7, 104, 1310, 1171]	[71, 19, 8, 7, 104, 1310, 1037, 28, 3453, 14, 2140, 14, 1084, 1812, 6]	[506, 13, 15, 85, 4, 21, 80, 489, 919, 1037, 1052]	[81, 93, 1114, 1677, 4, 3, 377]	[13, 506, 15, 85, 4, 21, 80, 489, 919, 1037, 1052, 16, 1926, 4, 11, 4, 83, 14, 1689, 5]
7234455_763_A1DJNUJZN8FE7N	train_swap	0	[389, 8, 11, 55, 2828]	[389, 399, 15, 7, 3898, 12, 55, 2828]	[1337, 10, 389, 4, 4702, 7, 4225, 527, 23, 713, 17, 4329, 148, 9, 1760, 1304, 6]	[504, 3650, 78, 29, 38]	[18, 504, 337, 18, 29, 418, 52, 38, 5]	[613, 21, 1003, 898, 35, 140, 1308, 16, 95, 319, 21, 767, 70, 51, 1092, 1030, 6, 10, 26, 161, 3, 117, 276, 30, 127, 29, 1244, 5]
7234455_763_A1DJNUJZN8FE7N	train_swap	1	[389, 399, 15, 7, 3898, 12, 55, 2828]	[389, 8, 11, 55, 2828]	[1337, 10, 389, 4, 4702, 7, 4225, 527, 23, 713, 17, 4329, 148, 9, 1760, 1304, 6]	[504, 3650, 78, 29, 38]	[18, 504, 337, 18, 29, 418, 52, 38, 5]	[613, 21, 1003, 898, 35, 140, 1308, 16, 95, 319, 21, 767, 70, 51, 1092, 1030, 6, 10, 26, 161, 3, 117, 276, 30, 127, 29, 1244, 5]
7955845_189_AE861G0AY5RGT	train_swap	1	[411, 22, 21, 102, 569, 128, 122, 62, 3, 168]	[411, 22, 21, 11, 102, 569, 128, 122, 62, 3, 168]	[26, 137, 122, 172, 14, 3, 411, 16, 39, 138, 39, 50, 163, 6]	[32, 27, 53]	[18, 32, 72, 27, 53, 5]	[46, 10, 53, 14, 16, 9, 84, 13, 26, 200, 5]
7955845_189_AE861G0AY5RGT	train_swap	0	[411, 22, 21, 11, 102, 569, 128, 122, 62, 3, 168]	[411, 22, 21, 102, 569, 128, 122, 62, 3, 168]	[26, 137, 122, 172, 14, 3, 411, 16, 39, 138, 39, 50, 163, 6]	[32, 27, 53]	[18, 32, 72, 27, 53, 5]	[46, 10, 53, 14, 16, 9, 84, 13, 26, 200, 5]
8370267_677_A34QZDSTKZ3JO9	train_swap	0	[360, 42, 11, 2674, 25, 134, 1553]	[360, 42, 21, 2674, 25, 134, 199]	[951, 13, 1899, 3, 3520, 12, 3555, 2655, 12, 25, 2137, 71, 26, 10, 1869, 9, 13, 15, 566, 4, 2249, 2137, 130, 354, 6]	[1049, 284, 851, 276]	[13, 93, 1093, 73, 81, 26, 56, 1869, 5]	[1582, 2110, 8, 317, 16, 19, 31, 1452, 14, 93, 4, 1472, 103, 19, 6, 42, 1049, 78, 851, 276, 16, 30, 127, 107, 1329, 5]
8370267_677_A34QZDSTKZ3JO9	train_swap	1	[360, 42, 21, 2674, 25, 134, 199]	[360, 42, 11, 2674, 25, 134, 1553]	[951, 13, 1899, 3, 3520, 12, 3555, 2655, 12, 25, 2137, 71, 26, 10, 1869, 9, 13, 15, 566, 4, 2249, 2137, 130, 354, 6]	[1049, 284, 851, 276]	[13, 93, 1093, 73, 81, 26, 56, 1869, 5]	[1582, 2110, 8, 317, 16, 19, 31, 1452, 14, 93, 4, 1472, 103, 19, 6, 42, 1049, 78, 851, 276, 16, 30, 127, 107, 1329, 5]
7951790_153_A2JKETV64OU7DY	train_swap	0	[22, 18, 20, 199, 1307, 97, 163, 28, 1841, 9, 1604]	[22, 203, 1307, 97, 163, 199, 28, 1841, 9, 1604]	[53, 21, 1038, 4, 495, 17, 988, 4, 369, 26, 137, 1417, 16, 3048, 31, 16, 2900, 9, 29, 6]	[32, 27, 53]	[18, 32, 72, 27, 53, 5]	[46, 10, 53, 14, 16, 9, 84, 13, 26, 200, 5]
7951790_153_A2JKETV64OU7DY	train_swap	1	[22, 203, 1307, 97, 163, 199, 28, 1841, 9, 1604]	[22, 18, 20, 199, 1307, 97, 163, 28, 1841, 9, 1604]	[53, 21, 1038, 4, 495, 17, 988, 4, 369, 26, 137, 1417, 16, 3048, 31, 16, 2900, 9, 29, 6]	[32, 27, 53]	[18, 32, 72, 27, 53, 5]	[46, 10, 53, 14, 16, 9, 84, 13, 26, 200, 5]
13657334_547_A34QZDSTKZ3JO9	train_swap	1	[3, 753, 3290, 114, 1222]	[3, 753, 41, 20, 343, 114, 1222]	[3, 753, 8, 92, 38, 14, 2134, 1105, 9, 843, 2064, 1222, 6]	[32, 18, 20, 27, 3, 552]	[18, 32, 27, 3, 552, 5]	[42, 3, 451, 157, 12, 3, 305, 129, 15, 94, 827, 71, 3, 756, 112, 981, 5]
13657334_547_A34QZDSTKZ3JO9	train_swap	0	[3, 753, 41, 20, 343, 114, 1222]	[3, 753, 3290, 114, 1222]	[3, 753, 8, 92, 38, 14, 2134, 1105, 9, 843, 2064, 1222, 6]	[32, 18, 20, 27, 3, 552]	[18, 32, 27, 3, 552, 5]	[42, 3, 451, 157, 12, 3, 305, 129, 15, 94, 827, 71, 3, 756, 112, 981, 5]
2338618_976_A247LJDZOGXJK6	train_swap	1	[123, 18, 11, 109, 3208]	[123, 580, 271, 3208]	[1188, 146, 292, 936, 799, 646, 7, 623, 146, 292, 4157, 193, 9, 19, 8, 164, 55, 4749, 6]	[32, 13, 11, 1358, 114, 936]	[13, 32, 1358, 114, 936, 5]	[2082, 21, 102, 1137, 2287, 39, 2356, 30, 1123, 12, 487, 35, 294, 6, 13, 32, 945, 44, 28, 1866, 936, 5]
2338618_976_A247LJDZOGXJK6	train_swap	0	[123, 580, 271, 3208]	[123, 18, 11, 109, 3208]	[1188, 146, 292, 936, 799, 646, 7, 623, 146, 292, 4157, 193, 9, 19, 8, 164, 55, 4749, 6]	[32, 13, 11, 1358, 114, 936]	[13, 32, 1358, 114, 936, 5]	[2082, 21, 102, 1137, 2287, 39, 2356, 30, 1123, 12, 487, 35, 294, 6, 13, 32, 945, 44, 28, 1866, 936, 5]
8837139_0_A247LJDZOGXJK6	train_swap	1	[101, 284, 68, 14, 3, 64, 9, 24, 107, 980, 632, 467]	[101, 284, 67, 68, 14, 3, 64, 9, 98, 20, 107, 980, 632, 467]	[101, 17, 58, 10, 2203, 9, 21, 1955, 639, 33, 632, 467, 6]	[543, 101, 435, 17, 280, 64]	[279, 3, 553]	[13, 29, 280, 64, 448, 17, 3, 547, 12, 544, 58, 9, 433, 279, 546, 101, 74, 5]
8837139_0_A247LJDZOGXJK6	train_swap	0	[101, 284, 67, 68, 14, 3, 64, 9, 98, 20, 107, 980, 632, 467]	[101, 284, 68, 14, 3, 64, 9, 24, 107, 980, 632, 467]	[101, 17, 58, 10, 2203, 9, 21, 1955, 639, 33, 632, 467, 6]	[543, 101, 435, 17, 280, 64]	[279, 3, 553]	[13, 29, 280, 64, 448, 17, 3, 547, 12, 544, 58, 9, 433, 279, 546, 101, 74, 5]
3637150_0_A1DJNUJZN8FE7N	train_swap	1	[3, 1974, 852, 10, 1974, 250]	[3, 852, 798, 3, 687]	[3, 1974, 2139, 1124, 10, 3, 868, 3449, 663, 3, 90, 6]	[663, 8, 7, 82, 570, 14, 209, 9, 129]	[8, 663, 7, 82, 570, 14, 209, 9, 129, 5]	[4, 783, 68, 16, 80, 176, 8, 644, 3, 1342, 791, 33, 1318, 62, 1033, 257, 1341, 28, 261, 234, 6]
3637150_0_A1DJNUJZN8FE7N	train_swap	0	[3, 852, 798, 3, 687]	[3, 1974, 852, 10, 1974, 250]	[3, 1974, 2139, 1124, 10, 3, 868, 3449, 663, 3, 90, 6]	[663, 8, 7, 82, 570, 14, 209, 9, 129]	[8, 663, 7, 82, 570, 14, 209, 9, 129, 5]	[4, 783, 68, 16, 80, 176, 8, 644, 3, 1342, 791, 33, 1318, 62, 1033, 257, 1341, 28, 261, 234, 6]
11541348_56_A34QZDSTKZ3JO9	train_swap	1	[22, 18, 20, 27, 1047]	[22, 27, 1047]	[3, 1032, 813, 12, 817, 799, 22, 1963, 48, 1755, 193, 6]	[1032, 813, 12, 817, 1357]	[41, 3, 1032, 813, 12, 817, 515, 5]	[2164, 3, 2024, 1607, 103, 91, 1441, 17, 3, 813, 12, 817, 9, 91, 1718, 4, 950, 16, 1699, 13, 1417, 2091, 229, 5]
11541348_56_A34QZDSTKZ3JO9	train_swap	0	[22, 27, 1047]	[22, 18, 20, 27, 1047]	[3, 1032, 813, 12, 817, 799, 22, 1963, 48, 1755, 193, 6]	[1032, 813, 12, 817, 1357]	[41, 3, 1032, 813, 12, 817, 515, 5]	[2164, 3, 2024, 1607, 103, 91, 1441, 17, 3, 813, 12, 817, 9, 91, 1718, 4, 950, 16, 1699, 13, 1417, 2091, 229, 5]
11320634_387_AE861G0AY5RGT	train_swap	0	[782, 1659, 10, 1659, 9, 3095, 24, 15, 2921]	[782, 1659, 10, 92, 1659, 9, 3095, 98, 20, 15, 2921]	[633, 24, 15, 2158, 28, 782, 1659, 9, 13, 15, 55, 957, 1202, 14, 4544, 34, 33, 3, 2322, 1333, 6]	[633, 24, 15, 2158]	[24, 633, 15, 2158, 5]	[3, 2322, 8, 161, 3, 3021, 3617, 12, 3, 58, 2468, 1333, 2570, 6, 8, 69, 7, 919, 23, 633, 98, 20, 15, 525, 2978, 5]
11320634_387_AE861G0AY5RGT	train_swap	1	[782, 1659, 10, 92, 1659, 9, 3095, 98, 20, 15, 2921]	[782, 1659, 10, 1659, 9, 3095, 24, 15, 2921]	[633, 24, 15, 2158, 28, 782, 1659, 9, 13, 15, 55, 957, 1202, 14, 4544, 34, 33, 3, 2322, 1333, 6]	[633, 24, 15, 2158]	[24, 633, 15, 2158, 5]	[3, 2322, 8, 161, 3, 3021, 3617, 12, 3, 58, 2468, 1333, 2570, 6, 8, 69, 7, 919, 23, 633, 98, 20, 15, 525, 2978, 5]
3124932_109_A3PILUAB7LZGWQ	train_swap	0	[895, 1769, 4, 3108, 28, 779, 247]	[895, 728, 4, 3108, 28, 779, 247]	[192, 183, 801, 3, 596, 12, 586, 895, 9, 1413, 6]	[80, 176, 31, 192, 183, 10, 132]	[10, 80, 176, 31, 192, 183, 132, 5]	[345, 666, 31, 674, 664, 647, 367, 6, 345, 673, 31, 8, 662, 3, 574, 12, 3, 261, 6, 46, 8, 3, 659, 108, 195, 5]
3124932_109_A3PILUAB7LZGWQ	train_swap	1	[895, 728, 4, 3108, 28, 779, 247]	[895, 1769, 4, 3108, 28, 779, 247]	[192, 183, 801, 3, 596, 12, 586, 895, 9, 1413, 6]	[80, 176, 31, 192, 183, 10, 132]	[10, 80, 176, 31, 192, 183, 132, 5]	[345, 666, 31, 674, 664, 647, 367, 6, 345, 673, 31, 8, 662, 3, 574, 12, 3, 261, 6, 46, 8, 3, 659, 108, 195, 5]
